Date Time,Tref_C,Stage on Staff (m),Calculated Stage (m),Discharge_m3s,,
8/12/2018 3:10,5.141, 0.387 , 0.342 , 3.712 ,,
8/12/2018 3:20,5.141, 0.389 , 0.345 , 3.772 ,,
8/12/2018 3:30,5.037, 0.384 , 0.340 , 3.645 ,,
8/12/2018 3:40,4.934, 0.385 , 0.341 , 3.680 ,,
8/12/2018 3:50,4.831, 0.384 , 0.340 , 3.648 ,,
8/12/2018 4:00,4.831, 0.385 , 0.341 , 3.675 ,,
8/12/2018 4:10,4.727, 0.385 , 0.341 , 3.672 ,,
8/12/2018 4:20,4.623, 0.381 , 0.337 , 3.574 ,,
8/12/2018 4:30,4.623, 0.384 , 0.339 , 3.638 ,,
8/12/2018 4:40,4.519, 0.381 , 0.337 , 3.572 ,,
8/12/2018 4:50,4.415, 0.382 , 0.338 , 3.596 ,,
8/12/2018 5:00,4.415, 0.384 , 0.340 , 3.652 ,,
8/12/2018 5:10,4.311, 0.382 , 0.337 , 3.589 ,,
8/12/2018 5:20,4.311, 0.382 , 0.338 , 3.596 ,,
8/12/2018 5:30,4.207, 0.380 , 0.336 , 3.562 ,,
8/12/2018 5:40,4.207, 0.382 , 0.338 , 3.598 ,,
8/12/2018 5:50,4.102, 0.378 , 0.333 , 3.494 ,,
8/12/2018 6:00,4.102, 0.381 , 0.337 , 3.584 ,,
8/12/2018 6:10,3.998, 0.379 , 0.335 , 3.530 ,,
8/12/2018 6:20,3.998, 0.378 , 0.333 , 3.492 ,,
8/12/2018 6:30,3.998, 0.376 , 0.332 , 3.468 ,,
8/12/2018 6:40,3.893, 0.378 , 0.334 , 3.504 ,,
8/12/2018 6:50,3.893, 0.376 , 0.332 , 3.456 ,,
8/12/2018 7:00,3.893, 0.374 , 0.329 , 3.404 ,,
8/12/2018 7:10,3.788, 0.375 , 0.331 , 3.432 ,,
8/12/2018 7:20,3.788, 0.376 , 0.332 , 3.461 ,,
8/12/2018 7:30,3.788, 0.376 , 0.332 , 3.463 ,,
8/12/2018 7:40,3.788, 0.376 , 0.332 , 3.463 ,,
8/12/2018 7:50,3.788, 0.376 , 0.331 , 3.449 ,,
8/12/2018 8:00,3.788, 0.375 , 0.331 , 3.437 ,,
8/12/2018 8:10,3.893, 0.374 , 0.330 , 3.420 ,,
8/12/2018 8:20,3.893, 0.375 , 0.330 , 3.430 ,,
8/12/2018 8:30,3.893, 0.375 , 0.331 , 3.435 ,,
8/12/2018 8:40,3.893, 0.377 , 0.333 , 3.480 ,,
8/12/2018 8:50,3.998, 0.374 , 0.330 , 3.411 ,,
8/12/2018 9:00,3.998, 0.371 , 0.327 , 3.340 ,,
8/12/2018 9:10,4.102, 0.373 , 0.329 , 3.397 ,,
8/12/2018 9:20,4.102, 0.373 , 0.328 , 3.383 ,,
8/12/2018 9:30,4.207, 0.375 , 0.330 , 3.425 ,,
8/12/2018 9:40,4.207, 0.374 , 0.329 , 3.404 ,,
8/12/2018 9:50,4.311, 0.373 , 0.329 , 3.387 ,,
8/12/2018 10:00,4.415, 0.372 , 0.327 , 3.354 ,,
8/12/2018 10:10,4.415, 0.370 , 0.326 , 3.326 ,,
8/12/2018 10:20,4.519, 0.373 , 0.329 , 3.387 ,,
8/12/2018 10:30,4.623, 0.374 , 0.330 , 3.418 ,,
8/12/2018 10:40,4.727, 0.373 , 0.329 , 3.387 ,,
8/12/2018 10:50,4.831, 0.372 , 0.327 , 3.357 ,,
8/12/2018 11:00,4.934, 0.373 , 0.329 , 3.387 ,,
8/12/2018 11:10,5.037, 0.374 , 0.330 , 3.420 ,,
8/12/2018 11:20,5.141, 0.370 , 0.325 , 3.308 ,,
8/12/2018 11:30,5.244, 0.373 , 0.328 , 3.376 ,,
8/12/2018 11:40,5.347, 0.373 , 0.328 , 3.380 ,,
8/12/2018 11:50,5.45, 0.372 , 0.327 , 3.359 ,,
8/12/2018 12:00,5.552, 0.368 , 0.324 , 3.280 ,,
8/12/2018 12:10,5.655, 0.372 , 0.327 , 3.357 ,,
8/12/2018 12:20,5.757, 0.371 , 0.327 , 3.348 ,,
8/12/2018 12:30,5.86, 0.372 , 0.328 , 3.369 ,,
8/12/2018 12:40,5.962, 0.369 , 0.324 , 3.292 ,,
8/12/2018 12:50,6.166, 0.371 , 0.326 , 3.334 ,,
8/12/2018 13:00,6.268, 0.372 , 0.327 , 3.359 ,,
8/12/2018 13:10,6.37, 0.371 , 0.326 , 3.334 ,,
8/12/2018 13:20,6.471, 0.370 , 0.325 , 3.310 ,,
8/12/2018 13:30,6.674, 0.371 , 0.327 , 3.348 ,,
8/12/2018 13:40,6.775, 0.372 , 0.327 , 3.355 ,,
8/12/2018 13:50,6.877, 0.367 , 0.323 , 3.250 ,,
8/12/2018 14:00,6.978, 0.371 , 0.327 , 3.348 ,,
8/12/2018 14:10,7.179, 0.368 , 0.323 , 3.269 ,,
8/12/2018 14:20,7.28, 0.370 , 0.326 , 3.315 ,,
8/12/2018 14:30,7.381, 0.369 , 0.325 , 3.299 ,,
8/12/2018 14:40,7.481, 0.369 , 0.325 , 3.299 ,,
8/12/2018 14:50,7.582, 0.370 , 0.326 , 3.325 ,,
8/12/2018 15:00,7.682, 0.370 , 0.325 , 3.313 ,,
8/12/2018 15:10,7.882, 0.369 , 0.325 , 3.297 ,,
8/12/2018 15:20,7.983, 0.369 , 0.325 , 3.302 ,,
8/12/2018 15:30,8.082, 0.368 , 0.324 , 3.269 ,,
8/12/2018 15:40,8.182, 0.367 , 0.323 , 3.251 ,,
8/12/2018 15:50,8.282, 0.369 , 0.324 , 3.290 ,,
8/12/2018 16:00,8.382, 0.367 , 0.323 , 3.258 ,,
8/12/2018 16:10,8.481, 0.367 , 0.323 , 3.253 ,,
8/12/2018 16:20,8.481, 0.367 , 0.322 , 3.244 ,,
8/12/2018 16:30,8.581, 0.368 , 0.324 , 3.277 ,,
8/12/2018 16:40,8.581, 0.368 , 0.323 , 3.267 ,,
8/12/2018 16:50,8.581, 0.367 , 0.322 , 3.244 ,,
8/12/2018 17:00,8.68, 0.366 , 0.321 , 3.221 ,,
8/12/2018 17:10,8.68, 0.365 , 0.321 , 3.212 ,,
8/12/2018 17:20,8.68, 0.366 , 0.321 , 3.217 ,,
8/12/2018 17:30,8.779, 0.366 , 0.322 , 3.235 ,,
8/12/2018 17:40,8.879, 0.366 , 0.322 , 3.231 ,,
8/12/2018 17:50,8.978, 0.365 , 0.321 , 3.212 ,,
8/12/2018 18:00,9.077, 0.365 , 0.321 , 3.212 ,,
8/12/2018 18:10,9.077, 0.364 , 0.319 , 3.176 ,,
8/12/2018 18:20,9.176, 0.367 , 0.322 , 3.240 ,,
8/12/2018 18:30,9.176, 0.366 , 0.322 , 3.235 ,,
8/12/2018 18:40,9.176, 0.365 , 0.321 , 3.210 ,,
8/12/2018 18:50,9.176, 0.363 , 0.318 , 3.154 ,,
8/12/2018 19:00,9.176, 0.365 , 0.321 , 3.206 ,,
8/12/2018 19:10,9.176, 0.362 , 0.318 , 3.138 ,,
8/12/2018 19:20,9.176, 0.364 , 0.320 , 3.192 ,,
8/12/2018 19:30,9.176, 0.365 , 0.320 , 3.197 ,,
8/12/2018 19:40,9.176, 0.361 , 0.316 , 3.109 ,,
8/12/2018 19:50,9.077, 0.364 , 0.319 , 3.176 ,,
8/12/2018 20:00,9.077, 0.362 , 0.318 , 3.135 ,,
8/12/2018 20:10,9.077, 0.363 , 0.319 , 3.158 ,,
8/12/2018 20:20,9.077, 0.363 , 0.318 , 3.151 ,,
8/12/2018 20:30,9.077, 0.363 , 0.319 , 3.165 ,,
8/12/2018 20:40,8.978, 0.361 , 0.316 , 3.111 ,,
8/12/2018 20:50,8.978, 0.360 , 0.315 , 3.088 ,,
8/12/2018 21:00,8.978, 0.359 , 0.314 , 3.066 ,,
8/12/2018 21:10,8.978, 0.361 , 0.316 , 3.109 ,,
8/12/2018 21:20,8.879, 0.359 , 0.314 , 3.066 ,,
8/12/2018 21:30,8.879, 0.357 , 0.313 , 3.029 ,,
8/12/2018 21:40,8.879, 0.357 , 0.313 , 3.026 ,,
8/12/2018 21:50,8.779, 0.359 , 0.315 , 3.071 ,,
8/12/2018 22:00,8.779, 0.359 , 0.314 , 3.068 ,,
8/12/2018 22:10,8.68, 0.360 , 0.315 , 3.086 ,,
8/12/2018 22:20,8.68, 0.356 , 0.311 , 2.998 ,,
8/12/2018 22:30,8.581, 0.356 , 0.312 , 3.015 ,,
8/12/2018 22:40,8.581, 0.355 , 0.311 , 2.987 ,,
8/12/2018 22:50,8.481, 0.353 , 0.309 , 2.948 ,,
8/12/2018 23:00,8.481, 0.354 , 0.310 , 2.969 ,,
8/12/2018 23:10,8.382, 0.354 , 0.309 , 2.956 ,,
8/12/2018 23:20,8.282, 0.354 , 0.310 , 2.974 ,,
8/12/2018 23:30,8.282, 0.354 , 0.309 , 2.958 ,,
8/12/2018 23:40,8.182, 0.354 , 0.310 , 2.969 ,,
8/12/2018 23:50,8.082, 0.352 , 0.308 , 2.928 ,,
8/13/2018 0:00,7.983, 0.354 , 0.310 , 2.965 ,,
8/13/2018 0:10,7.983, 0.352 , 0.308 , 2.928 ,,
8/13/2018 0:20,7.882, 0.353 , 0.308 , 2.939 ,,
8/13/2018 0:30,7.782, 0.353 , 0.309 , 2.952 ,,
8/13/2018 0:40,7.782, 0.351 , 0.307 , 2.906 ,,
8/13/2018 0:50,7.682, 0.349 , 0.305 , 2.859 ,,
8/13/2018 1:00,7.682, 0.352 , 0.308 , 2.924 ,,
8/13/2018 1:10,7.582, 0.351 , 0.306 , 2.898 ,,
8/13/2018 1:20,7.481, 0.347 , 0.303 , 2.821 ,,
8/13/2018 1:30,7.381, 0.349 , 0.304 , 2.851 ,,
8/13/2018 1:40,7.381, 0.350 , 0.306 , 2.887 ,,
8/13/2018 1:50,7.28, 0.349 , 0.305 , 2.863 ,,
8/13/2018 2:00,7.179, 0.349 , 0.305 , 2.859 ,,
8/13/2018 2:10,7.179, 0.348 , 0.304 , 2.840 ,,
8/13/2018 2:20,7.079, 0.348 , 0.304 , 2.842 ,,
8/13/2018 2:30,6.978, 0.348 , 0.304 , 2.844 ,,
8/13/2018 2:40,6.978, 0.347 , 0.303 , 2.819 ,,
8/13/2018 2:50,6.877, 0.346 , 0.302 , 2.802 ,,
8/13/2018 3:00,6.775, 0.345 , 0.301 , 2.779 ,,
8/13/2018 3:10,6.775, 0.347 , 0.302 , 2.810 ,,
8/13/2018 3:20,6.674, 0.347 , 0.302 , 2.810 ,,
8/13/2018 3:30,6.573, 0.347 , 0.303 , 2.817 ,,
8/13/2018 3:40,6.573, 0.347 , 0.303 , 2.817 ,,
8/13/2018 3:50,6.471, 0.347 , 0.303 , 2.821 ,,
8/13/2018 4:00,6.471, 0.346 , 0.302 , 2.802 ,,
8/13/2018 4:10,6.37, 0.344 , 0.299 , 2.750 ,,
8/13/2018 4:20,6.268, 0.345 , 0.300 , 2.771 ,,
8/13/2018 4:30,6.268, 0.345 , 0.301 , 2.779 ,,
8/13/2018 4:40,6.166, 0.346 , 0.302 , 2.800 ,,
8/13/2018 4:50,6.166, 0.345 , 0.300 , 2.773 ,,
8/13/2018 5:00,6.064, 0.344 , 0.300 , 2.766 ,,
8/13/2018 5:10,6.064, 0.343 , 0.299 , 2.741 ,,
8/13/2018 5:20,5.962, 0.344 , 0.300 , 2.758 ,,
8/13/2018 5:30,5.962, 0.344 , 0.300 , 2.754 ,,
8/13/2018 5:40,5.86, 0.342 , 0.298 , 2.719 ,,
8/13/2018 5:50,5.86, 0.341 , 0.296 , 2.690 ,,
8/13/2018 6:00,5.757, 0.342 , 0.297 , 2.710 ,,
8/13/2018 6:10,5.757, 0.342 , 0.297 , 2.710 ,,
8/13/2018 6:20,5.655, 0.345 , 0.301 , 2.781 ,,
8/13/2018 6:30,5.655, 0.341 , 0.297 , 2.700 ,,
8/13/2018 6:40,5.655, 0.341 , 0.297 , 2.694 ,,
8/13/2018 6:50,5.552, 0.341 , 0.296 , 2.686 ,,
8/13/2018 7:00,5.552, 0.341 , 0.296 , 2.686 ,,
8/13/2018 7:10,5.552, 0.342 , 0.297 , 2.710 ,,
8/13/2018 7:20,5.45, 0.340 , 0.296 , 2.676 ,,
8/13/2018 7:30,5.45, 0.341 , 0.296 , 2.688 ,,
8/13/2018 7:40,5.45, 0.339 , 0.295 , 2.663 ,,
8/13/2018 7:50,5.347, 0.341 , 0.296 , 2.690 ,,
8/13/2018 8:00,5.347, 0.341 , 0.296 , 2.690 ,,
8/13/2018 8:10,5.347, 0.339 , 0.295 , 2.665 ,,
8/13/2018 8:20,5.347, 0.337 , 0.293 , 2.615 ,,
8/13/2018 8:30,5.347, 0.338 , 0.293 , 2.633 ,,
8/13/2018 8:40,5.244, 0.338 , 0.293 , 2.633 ,,
8/13/2018 8:50,5.244, 0.338 , 0.293 , 2.633 ,,
8/13/2018 9:00,5.244, 0.335 , 0.291 , 2.579 ,,
8/13/2018 9:10,5.244, 0.336 , 0.292 , 2.595 ,,
8/13/2018 9:20,5.244, 0.337 , 0.293 , 2.617 ,,
8/13/2018 9:30,5.244, 0.336 , 0.292 , 2.603 ,,
8/13/2018 9:40,5.244, 0.337 , 0.293 , 2.623 ,,
8/13/2018 9:50,5.244, 0.337 , 0.293 , 2.623 ,,
8/13/2018 10:00,5.244, 0.335 , 0.291 , 2.579 ,,
8/13/2018 10:10,5.244, 0.339 , 0.295 , 2.653 ,,
8/13/2018 10:20,5.244, 0.335 , 0.291 , 2.579 ,,
8/13/2018 10:30,5.244, 0.337 , 0.293 , 2.619 ,,
8/13/2018 10:40,5.244, 0.338 , 0.294 , 2.639 ,,
8/13/2018 10:50,5.244, 0.338 , 0.294 , 2.635 ,,
8/13/2018 11:00,5.244, 0.334 , 0.289 , 2.551 ,,
8/13/2018 11:10,5.244, 0.336 , 0.291 , 2.589 ,,
8/13/2018 11:20,5.244, 0.336 , 0.292 , 2.597 ,,
8/13/2018 11:30,5.347, 0.336 , 0.292 , 2.601 ,,
8/13/2018 11:40,5.347, 0.335 , 0.291 , 2.579 ,,
8/13/2018 11:50,5.347, 0.334 , 0.290 , 2.555 ,,
8/13/2018 12:00,5.347, 0.335 , 0.291 , 2.575 ,,
8/13/2018 12:10,5.347, 0.336 , 0.291 , 2.593 ,,
8/13/2018 12:20,5.347, 0.334 , 0.290 , 2.567 ,,
8/13/2018 12:30,5.347, 0.334 , 0.290 , 2.565 ,,
8/13/2018 12:40,5.347, 0.334 , 0.290 , 2.567 ,,
8/13/2018 12:50,5.347, 0.334 , 0.289 , 2.553 ,,
8/13/2018 13:00,5.347, 0.334 , 0.289 , 2.553 ,,
8/13/2018 13:10,5.347, 0.333 , 0.288 , 2.529 ,,
8/13/2018 13:20,5.347, 0.333 , 0.288 , 2.535 ,,
8/13/2018 13:30,5.347, 0.334 , 0.289 , 2.549 ,,
8/13/2018 13:40,5.347, 0.335 , 0.291 , 2.581 ,,
8/13/2018 13:50,5.347, 0.333 , 0.289 , 2.543 ,,
8/13/2018 14:00,5.347, 0.334 , 0.290 , 2.561 ,,
8/13/2018 14:10,5.45, 0.334 , 0.290 , 2.563 ,,
8/13/2018 14:20,5.45, 0.335 , 0.291 , 2.581 ,,
8/13/2018 14:30,5.45, 0.334 , 0.290 , 2.557 ,,
8/13/2018 14:40,5.45, 0.333 , 0.289 , 2.539 ,,
8/13/2018 14:50,5.45, 0.332 , 0.288 , 2.517 ,,
8/13/2018 15:00,5.45, 0.333 , 0.289 , 2.541 ,,
8/13/2018 15:10,5.552, 0.330 , 0.286 , 2.488 ,,
8/13/2018 15:20,5.552, 0.333 , 0.288 , 2.531 ,,
8/13/2018 15:30,5.552, 0.334 , 0.290 , 2.563 ,,
8/13/2018 15:40,5.655, 0.333 , 0.289 , 2.537 ,,
8/13/2018 15:50,5.655, 0.330 , 0.286 , 2.484 ,,
8/13/2018 16:00,5.655, 0.331 , 0.287 , 2.503 ,,
8/13/2018 16:10,5.757, 0.331 , 0.287 , 2.502 ,,
8/13/2018 16:20,5.757, 0.331 , 0.287 , 2.507 ,,
8/13/2018 16:30,5.757, 0.329 , 0.285 , 2.470 ,,
8/13/2018 16:40,5.757, 0.330 , 0.286 , 2.480 ,,
8/13/2018 16:50,5.757, 0.330 , 0.285 , 2.476 ,,
8/13/2018 17:00,5.757, 0.329 , 0.285 , 2.466 ,,
8/13/2018 17:10,5.757, 0.330 , 0.285 , 2.472 ,,
8/13/2018 17:20,5.757, 0.330 , 0.285 , 2.474 ,,
8/13/2018 17:30,5.757, 0.328 , 0.284 , 2.445 ,,
8/13/2018 17:40,5.757, 0.331 , 0.287 , 2.505 ,,
8/13/2018 17:50,5.757, 0.329 , 0.285 , 2.470 ,,
8/13/2018 18:00,5.757, 0.329 , 0.285 , 2.459 ,,
8/13/2018 18:10,5.655, 0.330 , 0.286 , 2.482 ,,
8/13/2018 18:20,5.655, 0.332 , 0.288 , 2.519 ,,
8/13/2018 18:30,5.655, 0.327 , 0.283 , 2.432 ,,
8/13/2018 18:40,5.655, 0.330 , 0.286 , 2.486 ,,
8/13/2018 18:50,5.655, 0.329 , 0.285 , 2.468 ,,
8/13/2018 19:00,5.655, 0.331 , 0.286 , 2.490 ,,
8/13/2018 19:10,5.552, 0.328 , 0.284 , 2.441 ,,
8/13/2018 19:20,5.552, 0.330 , 0.285 , 2.472 ,,
8/13/2018 19:30,5.552, 0.330 , 0.285 , 2.472 ,,
8/13/2018 19:40,5.552, 0.330 , 0.286 , 2.484 ,,
8/13/2018 19:50,5.552, 0.331 , 0.286 , 2.492 ,,
8/13/2018 20:00,5.552, 0.328 , 0.284 , 2.451 ,,
8/13/2018 20:10,5.552, 0.329 , 0.284 , 2.457 ,,
8/13/2018 20:20,5.552, 0.328 , 0.283 , 2.439 ,,
8/13/2018 20:30,5.552, 0.329 , 0.285 , 2.468 ,,
8/13/2018 20:40,5.45, 0.327 , 0.282 , 2.420 ,,
8/13/2018 20:50,5.45, 0.327 , 0.283 , 2.426 ,,
8/13/2018 21:00,5.45, 0.328 , 0.283 , 2.433 ,,
8/13/2018 21:10,5.45, 0.329 , 0.284 , 2.457 ,,
8/13/2018 21:20,5.347, 0.327 , 0.282 , 2.414 ,,
8/13/2018 21:30,5.347, 0.326 , 0.281 , 2.395 ,,
8/13/2018 21:40,5.347, 0.326 , 0.282 , 2.403 ,,
8/13/2018 21:50,5.244, 0.326 , 0.282 , 2.403 ,,
8/13/2018 22:00,5.244, 0.325 , 0.280 , 2.380 ,,
8/13/2018 22:10,5.244, 0.325 , 0.281 , 2.387 ,,
8/13/2018 22:20,5.141, 0.324 , 0.280 , 2.367 ,,
8/13/2018 22:30,5.141, 0.327 , 0.282 , 2.414 ,,
8/13/2018 22:40,5.141, 0.324 , 0.280 , 2.374 ,,
8/13/2018 22:50,5.037, 0.327 , 0.282 , 2.418 ,,
8/13/2018 23:00,5.037, 0.326 , 0.281 , 2.401 ,,
8/13/2018 23:10,4.934, 0.327 , 0.283 , 2.426 ,,
8/13/2018 23:20,4.934, 0.326 , 0.282 , 2.405 ,,
8/13/2018 23:30,4.831, 0.324 , 0.279 , 2.361 ,,
8/13/2018 23:40,4.831, 0.325 , 0.281 , 2.391 ,,
8/13/2018 23:50,4.831, 0.324 , 0.280 , 2.370 ,,
8/14/2018 0:00,4.727, 0.325 , 0.281 , 2.389 ,,
8/14/2018 0:10,4.727, 0.324 , 0.280 , 2.366 ,,
8/14/2018 0:20,4.623, 0.324 , 0.279 , 2.363 ,,
8/14/2018 0:30,4.623, 0.323 , 0.278 , 2.346 ,,
8/14/2018 0:40,4.623, 0.324 , 0.280 , 2.370 ,,
8/14/2018 0:50,4.519, 0.322 , 0.277 , 2.327 ,,
8/14/2018 1:00,4.519, 0.322 , 0.277 , 2.327 ,,
8/14/2018 1:10,4.519, 0.322 , 0.278 , 2.331 ,,
8/14/2018 1:20,4.415, 0.323 , 0.279 , 2.351 ,,
8/14/2018 1:30,4.415, 0.324 , 0.280 , 2.374 ,,
8/14/2018 1:40,4.415, 0.322 , 0.278 , 2.331 ,,
8/14/2018 1:50,4.311, 0.323 , 0.279 , 2.353 ,,
8/14/2018 2:00,4.311, 0.322 , 0.278 , 2.331 ,,
8/14/2018 2:10,4.311, 0.323 , 0.279 , 2.357 ,,
8/14/2018 2:20,4.207, 0.323 , 0.279 , 2.355 ,,
8/14/2018 2:30,4.207, 0.322 , 0.278 , 2.333 ,,
8/14/2018 2:40,4.207, 0.324 , 0.279 , 2.359 ,,
8/14/2018 2:50,4.207, 0.323 , 0.278 , 2.340 ,,
8/14/2018 3:00,4.102, 0.321 , 0.277 , 2.316 ,,
8/14/2018 3:10,4.102, 0.322 , 0.278 , 2.338 ,,
8/14/2018 3:20,4.102, 0.322 , 0.278 , 2.338 ,,
8/14/2018 3:30,3.998, 0.322 , 0.278 , 2.336 ,,
8/14/2018 3:40,3.998, 0.320 , 0.276 , 2.291 ,,
8/14/2018 3:50,3.893, 0.322 , 0.278 , 2.333 ,,
8/14/2018 4:00,3.893, 0.320 , 0.275 , 2.286 ,,
8/14/2018 4:10,3.893, 0.320 , 0.275 , 2.288 ,,
8/14/2018 4:20,3.788, 0.322 , 0.278 , 2.333 ,,
8/14/2018 4:30,3.788, 0.320 , 0.275 , 2.288 ,,
8/14/2018 4:40,3.683, 0.321 , 0.276 , 2.308 ,,
8/14/2018 4:50,3.683, 0.319 , 0.274 , 2.271 ,,
8/14/2018 5:00,3.683, 0.320 , 0.276 , 2.293 ,,
8/14/2018 5:10,3.578, 0.321 , 0.277 , 2.310 ,,
8/14/2018 5:20,3.578, 0.320 , 0.275 , 2.286 ,,
8/14/2018 5:30,3.578, 0.318 , 0.274 , 2.264 ,,
8/14/2018 5:40,3.578, 0.318 , 0.274 , 2.264 ,,
8/14/2018 5:50,3.472, 0.318 , 0.274 , 2.262 ,,
8/14/2018 6:00,3.472, 0.317 , 0.273 , 2.240 ,,
8/14/2018 6:10,3.472, 0.318 , 0.274 , 2.260 ,,
8/14/2018 6:20,3.472, 0.319 , 0.275 , 2.282 ,,
8/14/2018 6:30,3.367, 0.318 , 0.274 , 2.258 ,,
8/14/2018 6:40,3.367, 0.320 , 0.276 , 2.297 ,,
8/14/2018 6:50,3.367, 0.317 , 0.272 , 2.231 ,,
8/14/2018 7:00,3.367, 0.317 , 0.272 , 2.234 ,,
8/14/2018 7:10,3.367, 0.319 , 0.275 , 2.273 ,,
8/14/2018 7:20,3.261, 0.316 , 0.272 , 2.225 ,,
8/14/2018 7:30,3.261, 0.316 , 0.272 , 2.225 ,,
8/14/2018 7:40,3.261, 0.316 , 0.272 , 2.220 ,,
8/14/2018 7:50,3.261, 0.315 , 0.270 , 2.200 ,,
8/14/2018 8:00,3.261, 0.316 , 0.272 , 2.221 ,,
8/14/2018 8:10,3.261, 0.316 , 0.271 , 2.216 ,,
8/14/2018 8:20,3.261, 0.316 , 0.271 , 2.216 ,,
8/14/2018 8:30,3.155, 0.313 , 0.268 , 2.164 ,,
8/14/2018 8:40,3.155, 0.315 , 0.271 , 2.209 ,,
8/14/2018 8:50,3.155, 0.317 , 0.272 , 2.231 ,,
8/14/2018 9:00,3.155, 0.315 , 0.271 , 2.209 ,,
8/14/2018 9:10,3.155, 0.314 , 0.270 , 2.183 ,,
8/14/2018 9:20,3.155, 0.315 , 0.270 , 2.200 ,,
8/14/2018 9:30,3.155, 0.315 , 0.270 , 2.196 ,,
8/14/2018 9:40,3.155, 0.316 , 0.271 , 2.216 ,,
8/14/2018 9:50,3.155, 0.314 , 0.269 , 2.182 ,,
8/14/2018 10:00,3.155, 0.313 , 0.269 , 2.173 ,,
8/14/2018 10:10,3.261, 0.314 , 0.270 , 2.187 ,,
8/14/2018 10:20,3.261, 0.313 , 0.269 , 2.171 ,,
8/14/2018 10:30,3.261, 0.315 , 0.271 , 2.201 ,,
8/14/2018 10:40,3.367, 0.313 , 0.269 , 2.176 ,,
8/14/2018 10:50,3.367, 0.314 , 0.270 , 2.189 ,,
8/14/2018 11:00,3.472, 0.312 , 0.268 , 2.155 ,,
8/14/2018 11:10,3.472, 0.313 , 0.268 , 2.165 ,,
8/14/2018 11:20,3.472, 0.315 , 0.271 , 2.205 ,,
8/14/2018 11:30,3.578, 0.313 , 0.269 , 2.174 ,,
8/14/2018 11:40,3.578, 0.312 , 0.268 , 2.149 ,,
8/14/2018 11:50,3.578, 0.313 , 0.269 , 2.171 ,,
8/14/2018 12:00,3.683, 0.311 , 0.266 , 2.130 ,,
8/14/2018 12:10,3.683, 0.311 , 0.267 , 2.140 ,,
8/14/2018 12:20,3.788, 0.311 , 0.267 , 2.135 ,,
8/14/2018 12:30,3.788, 0.311 , 0.266 , 2.130 ,,
8/14/2018 12:40,3.893, 0.312 , 0.267 , 2.147 ,,
8/14/2018 12:50,3.893, 0.310 , 0.266 , 2.119 ,,
8/14/2018 13:00,3.893, 0.311 , 0.266 , 2.126 ,,
8/14/2018 13:10,3.998, 0.308 , 0.264 , 2.078 ,,
8/14/2018 13:20,3.998, 0.308 , 0.264 , 2.082 ,,
8/14/2018 13:30,4.102, 0.311 , 0.267 , 2.133 ,,
8/14/2018 13:40,4.207, 0.310 , 0.265 , 2.108 ,,
8/14/2018 13:50,4.311, 0.310 , 0.266 , 2.119 ,,
8/14/2018 14:00,4.415, 0.311 , 0.267 , 2.133 ,,
8/14/2018 14:10,4.415, 0.312 , 0.268 , 2.149 ,,
8/14/2018 14:20,4.519, 0.312 , 0.267 , 2.146 ,,
8/14/2018 14:30,4.519, 0.311 , 0.267 , 2.135 ,,
8/14/2018 14:40,4.623, 0.312 , 0.268 , 2.155 ,,
8/14/2018 14:50,4.623, 0.311 , 0.267 , 2.140 ,,
8/14/2018 15:00,4.727, 0.309 , 0.265 , 2.101 ,,
8/14/2018 15:10,4.831, 0.309 , 0.265 , 2.105 ,,
8/14/2018 15:20,4.934, 0.310 , 0.266 , 2.115 ,,
8/14/2018 15:30,5.037, 0.313 , 0.268 , 2.160 ,,
8/14/2018 15:40,5.141, 0.309 , 0.265 , 2.098 ,,
8/14/2018 15:50,5.141, 0.309 , 0.265 , 2.105 ,,
8/14/2018 16:00,5.244, 0.309 , 0.264 , 2.094 ,,
8/14/2018 16:10,5.347, 0.310 , 0.265 , 2.110 ,,
8/14/2018 16:20,5.45, 0.310 , 0.265 , 2.112 ,,
8/14/2018 16:30,5.45, 0.311 , 0.267 , 2.135 ,,
8/14/2018 16:40,5.552, 0.309 , 0.265 , 2.101 ,,
8/14/2018 16:50,5.552, 0.312 , 0.267 , 2.144 ,,
8/14/2018 17:00,5.552, 0.310 , 0.266 , 2.119 ,,
8/14/2018 17:10,5.552, 0.312 , 0.267 , 2.144 ,,
8/14/2018 17:20,5.552, 0.311 , 0.267 , 2.132 ,,
8/14/2018 17:30,5.552, 0.310 , 0.266 , 2.116 ,,
8/14/2018 17:40,5.552, 0.309 , 0.265 , 2.103 ,,
8/14/2018 17:50,5.552, 0.313 , 0.268 , 2.160 ,,
8/14/2018 18:00,5.552, 0.309 , 0.265 , 2.101 ,,
8/14/2018 18:10,5.552, 0.310 , 0.266 , 2.116 ,,
8/14/2018 18:20,5.552, 0.311 , 0.266 , 2.130 ,,
8/14/2018 18:30,5.655, 0.310 , 0.265 , 2.108 ,,
8/14/2018 18:40,5.757, 0.311 , 0.267 , 2.139 ,,
8/14/2018 18:50,5.86, 0.311 , 0.267 , 2.132 ,,
8/14/2018 19:00,5.86, 0.308 , 0.264 , 2.079 ,,
8/14/2018 19:10,5.86, 0.313 , 0.268 , 2.162 ,,
8/14/2018 19:20,5.962, 0.313 , 0.269 , 2.171 ,,
8/14/2018 19:30,5.962, 0.312 , 0.267 , 2.146 ,,
